# generated from Phonopy-lammps interface by Xiaofeng Qian at TAMU (2018)
6400 atoms
2 atom types

0.00000000     160.05360000 xlo xhi
0.00000000     170.17680000 ylo yhi
0.00000000      12.78533000 zlo zhi

      0.00000000       0.00000000       0.00000000 xy xz yz

Atoms

249 2       32.01072000      27.14634787       7.59244037
250 2       36.01206000      27.14634787       7.59244037
251 2       40.01340000      27.14634787       7.59244037
252 2       44.01474000      27.14634787       7.59244037
253 2       48.01608000      27.14634787       7.59244037
254 2       52.01742000      27.14634787       7.59244037
255 2       56.01876000      27.14634787       7.59244037
256 2       60.02010000      27.14634787       7.59244037
257 2       64.02144000      27.14634787       7.59244037
258 2       68.02278000      27.14634787       7.59244037
259 2       72.02412000      27.14634787       7.59244037
260 2       76.02546000      27.14634787       7.59244037
261 2       80.02680000      27.14634787       7.59244037
262 2       84.02814000      27.14634787       7.59244037
263 2       88.02948000      27.14634787       7.59244037
264 2       92.03082000      27.14634787       7.59244037
265 2       96.03216000      27.14634787       7.59244037
266 2      100.03350000      27.14634787       7.59244037
267 2      104.03484000      27.14634787       7.59244037
268 2      108.03618000      27.14634787       7.59244037
269 2      112.03752000      27.14634787       7.59244037
270 2      116.03886000      27.14634787       7.59244037
271 2      120.04020000      27.14634787       7.59244037
272 2      124.04154000      27.14634787       7.59244037
273 2      128.04288000      27.14634787       7.59244037
274 2      132.04422000      27.14634787       7.59244037
275 2      136.04556000      27.14634787       7.59244037
276 2      140.04690000      27.14634787       7.59244037
277 2      144.04824000      27.14634787       7.59244037
278 2      148.04958000      27.14634787       7.59244037
279 2      152.05092000      27.14634787       7.59244037
280 2      156.05226000      27.14634787       7.59244037
281 2        0.00000000      31.40076787       7.59244037
282 2        4.00134000      31.40076787       7.59244037
283 2        8.00268000      31.40076787       7.59244037
284 2       12.00402000      31.40076787       7.59244037
285 2       16.00536000      31.40076787       7.59244037
286 2       20.00670000      31.40076787       7.59244037
287 2       24.00804000      31.40076787       7.59244037
288 2       28.00938000      31.40076787       7.59244037
289 2       32.01072000      31.40076787       7.59244037
290 2       36.01206000      31.40076787       7.59244037
291 2       40.01340000      31.40076787       7.59244037
292 2       44.01474000      31.40076787       7.59244037
293 2       48.01608000      31.40076787       7.59244037
294 2       52.01742000      31.40076787       7.59244037
295 2       56.01876000      31.40076787       7.59244037
296 2       60.02010000      31.40076787       7.59244037
297 2       64.02144000      31.40076787       7.59244037
298 2       68.02278000      31.40076787       7.59244037
299 2       72.02412000      31.40076787       7.59244037
300 2       76.02546000      31.40076787       7.59244037
301 2       80.02680000      31.40076787       7.59244037
302 2       84.02814000      31.40076787       7.59244037
303 2       88.02948000      31.40076787       7.59244037
304 2       92.03082000      31.40076787       7.59244037
305 2       96.03216000      31.40076787       7.59244037
306 2      100.03350000      31.40076787       7.59244037
307 2      104.03484000      31.40076787       7.59244037
308 2      108.03618000      31.40076787       7.59244037
309 2      112.03752000      31.40076787       7.59244037
310 2      116.03886000      31.40076787       7.59244037
311 2      120.04020000      31.40076787       7.59244037
312 2      124.04154000      31.40076787       7.59244037
313 2      128.04288000      31.40076787       7.59244037
314 2      132.04422000      31.40076787       7.59244037
315 2      136.04556000      31.40076787       7.59244037
316 2      140.04690000      31.40076787       7.59244037
317 2      144.04824000      31.40076787       7.59244037
318 2      148.04958000      31.40076787       7.59244037
